2017년도 벌써 4월이 지나가고 있어요!,April 2017 is already passing!
2017년도 아이템 중 2018년도에 수중에 있던 아이템 금액은 $100입니다.,The price which has had items at your disposal in 2018 among the items in 2017 is $100.
2017년도에 주목해야 할 스포츠 빅 이벤트입니다.,It is the big sports event in 2017.
2017년부터 한 달 할인율이 약간 변경되었습니다.,"Since 2017, our monthly discount rate has changed slightly."
2017년에 진행한 비주얼 임팩트론의 워크숍 포스터 작업으로 주제는 은폐였어.,"This is a poster work that I created during the annual Visual Impact Workshop in 2017, whose topic was ""concealment."
2017년에는 네가 더 건강하고 행복하길 내가 기도할게.,I will pray for you to be more safe and happy in 2017.
2017년에는 시장에서 성공을 거둘 수 있도록 공격적인 계획을 준비하려 합니다.,"For 2017, we plan to prepare some aggressive moves to bring us success in the market."
2017년은 최고의 해였어요.,The year 2017 was the best ever.
2017년의 운세를 확인하고 지하 1층 로비에서 선물을 받는다.,Confirm your fortune of 2017 and receive the gift at the Lobby of the first basement.
2018 MAMA 올해의 앨범상은 바로 마마무입니다!,The 2018 Album of the year award goes to mamamoo!
2018 S/S로 시작한 Over/Delicate은 여리고 섬세한 선들을 살려 남성들에게 새로운 낭만주의 무드를 제안해요.,"Starting with 2018 S/S, Over/Delicate brings out tender and delicate lines to suggest a new romantic mood to men."
2018 평창 동계 올림픽 때 도움이 되고 싶습니다.,I want to be of help to the 2018 Pyeongchang Winter Olympics.
2018 평창동계올림픽 성공개최 기원 오토바이 대륙횡단 여행을 합니다.,I'm doing cross-country motorcycle trip hoping for successful 2018 Pyeongchang Winter Olympics.
2018 평창동계올림픽에 앞선 테스트 이벤트가 강릉 아이스 아레나에서 열립니다.,A test event will be held at the Gangneung Ice Arena before the 2018 Pyeongchang Winter Olympics.
2018-11-23 오후 1시경 DSV 업체로부터 부품을 픽업했습니다.,"We picked up the component from DSV at 1:00 PM on November 23rd, 2018."
2018년 2월 5일 오전 9시까지 자금을 회수 하여야 할 것 같습니다.,"I think we will have to withdraw the funds by 9 am on February 5th, 2018."
2018년 5월부터 2018년 10월까지 조사를 했어요.,Investigation conducted from May 2018 to October 2018.
2018년 6월 아이스크림을 수출하기 전에 미리 해당 연예인들의 소속사에 연락하여 계약 할 것입니다.,In June 2018 before we export ice cream we will contact management companies of the celebrities to enter into a contract.
2018년 8월부터 중국과 러시아에 우리 아이스크림을 수출할 것입니다.,"From August 2018, we will export our ice cream to China and Russia."
2018년 오더 수량을 기준으로 고려했을 때 너만을 위해서 케이블 사양을 따로 파생하는 것을 다소 무리가 있습니다.,"Based on order quantity in 2018, it's quite a burden to have cable specifications just for you."
2018년 입학을 원한다면 다시 처음부터 원서접수를 해야 하는 건가요?,Do I have to register from the beginning if I would like to enter the class of 2018?
2018년 졸업과 동시에 입사할 의지가 있다면 2개월 수습과정 후 바로 정직원으로 채용하겠습니다.,"If you are willing to join us right after graduation in February, we will hire you as a regular employee after two months of probation."
2018년 한 해도 건강하길 바라.,I hope you stay well and healthy in 2018 as well.
2018년 현재 대다수의 국내 대학들은 학생 수 감소로 인한 대학 운영의 어려움을 겪고 있어.,"In 2018, the majority of domestic universities was going through difficulties in school management due to the lack of the number of students."
2018년 황금개띠해에 태어날 아기와 행복한 가정을 이루고 모든 일이 잘되길 바랄게요.,"I hope your family will be happy with your baby who will be born in 2018, the year of the golden dog, and everything will go well with you."
2018년도 물리 실사 점검 후 임차인이 위력시험훈련을 이행해야 하는 명세들에 대하여 완료된 사항 업데이트를 당신은 도와주세요.,Please help me update the completed details of the specifications that the tenant must implement after the physical inspection in 2018.
2018년도 약 30명의 프로 골키퍼가 스폰서로 착용하고 있으며 일본에도 10명의 프로 선수가 착용 중입니다.,About 30 professional goalkeepers are wearing them under the sponsorship and ten pros are wearing them in Japan in 2018.
2018년도 월별 주문 수량은 아래와 같아요.,The monthly order amount of 2018 is as below.
2018년도에 이미 CES에 한국 공동관으로 참가하여 참관객들에게 좋은 반응을 얻었습니다.,"And in 2018, we received a favorable response from the visitors by attending at CES as a part of the Korean Pavilion."
2018년에 변화할 내 삶을 위해 준비하자.,Let's get ready for a different life in 2018.
2018년에 보다 나은 질의 비즈니스를 위하여 내년 라인업을 구성해서 소개하려고 합니다.,"For higher quality business in 2018, we would like to introduce the line-ups for next year."
2019년 약 5~9억 달러 규모로 추정됩니다.,The forecast for the 2019 market would be 0.5 ~ 0.9 billion dollars.
2019년 유레카 공원에서 더욱 발전된 우리의 기술과 제품을 선보일 수 있을 것으로 나는 확신 합니다.,I'm sure we'll be able to showcase our more advanced technology and products at Eureka Park in 2019.
2019년 인도네시아 최대명절 레바란 휴무 확정으로 나는 한국인 직원들 비행기 티켓 발권을 요청합니다.,"With the closure of Lebaran on Indonesia's biggest holiday in 2019, I ask Korean employees to issue plane tickets."
2019년아 나를 잘 부탁해.,"2019, look after me."
2019년에 졸업하는 000학교 학생입니다.,"I am a student at 000, graduating in 2019."
2020년에 한성에서는 A system을 신규로 설치할 계획을 구상하고 있다.,"In 2020, Han sung is planning to install a new A system."
2020년에 위험물 기능사 자격증을 취득할 것입니다.,I'm going to get a license of Dangerous Goods Specialist in 2020.
2020년에는 흡연자 비율이 전체의 12%를 넘어서 매년 1천만 명이 희생될 것으로 전망됩니다.,"In 2020 the smoking population will exceed 12% of the global population, and it is estimated that over 10 million will die every year due to smoking related causes."
2021학년 대입에서는 대입 정원이 고졸자 수를 9만 명이나 초과합니다.,"For the 2021 college and university entrance exam, there will be 90,000 more people to be admitted to colleges and universities compared to high school graduates."
"2024년, 화학류 제조 기사 자격증 취득할 것 이다.","In 2024, I will get a license of Chemical Manufacturers."
"2028년, 화학 분석 기사 자격증 취득할 것 이다.","In 2028, I will get a license of Chemical Analysis Engineer."
202호가 괜찮으면 네가 원하는 가격에 해줄게.,"If you like room 202, I'll make it a price you like."
202호를 할 것인지 205호를 할 것인지 답장으로 알려주세요!,Please let me know by reply whether you want room 202 or room 205!
2030 여성 사이에서는 착즙주스와 아몬드 음료인 ‘아몬드 브리즈'가 편의점 출근길 인기 상품입니다.,"For women in their twenties and thirties, extracted juice and 'Almond Breeze', an almond beverage are popular convenience store products."
2050년에 스마트폰 보급이 증가하면서 해킹 위험이 더 높아질 것입니다.,"As smartphones get widely disseminated in 2050, there will be higher risks of hacking."
205호는 3인실이지만 너도 예약할 수 있어.,"Room 205 is for 3 people, but you can book it."
20ft 컨테이너 2대로 인보이스를 작성했어.,I filled out the invoice based on two 20ft containers.
20Hz 이상으로 의사소통할 때는 사람도 들을 수 있습니다.,"If they talk in frequencies as high as 20Hz, people can hear them."
"20kg 김치를 기준으로, 설탕 1kg, 고추장 1kg, 식초 400g을 같이 버무리면 돼.","For 20kg of Kimchi, mix 1kg of sugar, 1kg of red pepper paste, and 400g of vinegar."
20mm와 23mm는 가격이 다릅니까?,Is the price for the 20mm and 23mm different?
20ROLL은 슬리팅을 하지않고 보내주시면 됩니다.,Send the 20ROLL without any slitting procedures done on it.
20t 컨테이너 한 개 단위로 가격을 알려주세요.,Please let me know the price per 20-ton container.
20개 이상의 아이템은 추가할 수 없어요.,You can't add over 20 items.
"20개의 액체, 기체 용품들의 대안으로 사용되는 물품들입니다.",These are alternatives used for 20 LAG products.
20개의 코스로 구성된 올레길이 있습니다.,There is the Olleh-road consisted of 20 courses.
20년 경력의 쉐프가 썰어내는 회와 초밥을 즐길 수 있습니다.,You can enjoy raw fish and sushi that are made by a chef who has more than 20 years of experience.
20년 동안 한국에서만 살아온 사람으로서 정말 멋진 나라였어요.,"As a person who has lived only in Korea for 20 years, it was a marvelous country."
20년 안경 생활을 청산하고 오늘 마침내 렌즈삽입 수술을 받았습니다.!!,Finally ended 20 years of glasses life and got intraocular lens implantation!
20년 전의 나라고 생각하고 이 문제에 대답했어요.,I answered this question regarding myself as 20 years younger.
"20년 정도 뒤에는, 저는 콘티넨털만의 ‘구매 지침서'를 만들고 싶습니다.","20 years later from now, I want to develop 'Purchase Guidelines' just for Continental."
"20년 후에, 그는 감옥에서 나왔습니다.","After twenty years, he was released from prison."
20년 후에는 대부분 나라가 절대 빈곤에서 벗어날 것이에요.,Most countries will get out of extreme poverty after 20 years.
20년 후의 너는 40대 아줌마가 되어 있겠구나.,After 20 years you would become a woman in your forties.
20년 후의 미래를 생각해 봐요.,Let's think about the future twenty years from now.
20년이 넘는 세월 동안 자신만의 매력이 살아 숨 쉬는 수많은 캐릭터를 만들어냈다.,She has created numerous living and breathing characters including her magnetism.
20년이 지나고 우리는 이렇게 변했어요.,"After 20 years have passed, we have changed like this."
20년이 지난 지금 '그때 그랬었지'라고 말하는 걸 보니 어떤 일이든지 지나가기 마련인 것 같아요.,"20 years later, when I say ' I did it' is present, it seems anything will pass by."
20년이상 국내 최다 호텔에 PMS를 제공한 SANHA 가 개발한 예약사이트입니다.,"This is a reservation site developed by SANHA, which has offer PMS to the most hotels in Korea for 20 years."
"20달러 지폐 5장, 10달러 지폐 2장, 나머지는 잔돈으로 주세요.","Five twenties, two tens and the rest in small change, please."
"20달러의 대금이 수령되었으므로, 우리는 초기 구매 금액 전액을 환불해 드리겠습니다.","As the payment for $20 is received, we will refund the full amount of initial purchase."
20대 국회 투표율이 19대 국회 보다 많이 올랐어요.,The voter turnout for the 20th National Assembly voting was greater than last year.
20대 마지막 문턱 앞에 나는 당장 먹고살아야 하니까 이제 선택의 자유가 제한되네요.,"My freedom of choice is limited as I face the last moment of the 20s, and have to make my living."
20대 여성이 많이 찾는 코스메틱 멀티샵을 중심으로 이벤트를 진행합니다.,Event processed focusing the cosmetics multi shop which women in 20's often seek for.
20대 중반엔 H.J. Heinz company를 설립했습니다.,"In his mid-twenties, he founded the H.J. Heinz company."
20대 중에 12대는 포캐스트 오더로 미리 만들어놓은 제품이 있기 때문에 네가 컨펌하면 바로 보낼 수 있습니다.,We already have 12 among 20 products produced due to forecast order so we can send them right away if you make confirmation.
20대 초반이 쓰기에 무난한 제품은 니어스킨 라인이에요.,The easiest choice for people in the early twenties is the Nearskin line.
20대 후반에 취업하기는 좀 어려워요.,It's quite difficult to be employed in the late 20's.
"20대, 그 시작에 위치한 나는 앞으로 어떻게 외국어 공부를 해나가야 할까요?","Standing in the beginning of my 20s, How should I start studying foreign languages?"
20대가 청춘을 즐기지 못하는 것을 안타깝게 생각합니다.,I feel sorry that people in the 20s can't enjoy their youth.
20대에 대학 생활을 즐기는 와중에 문뜩 생각나는 말이 있었을 겁니다.,"While you were enjoying your college years in the 20s, you probably had some words pop into your mind."
20대와 30대는 영양 부족으로 인해 피부 변화가 신경쓰이기 시작하는 시기입니다.,The 20s and 30s are the time to care for the skin changes due to malnutrition.
20레벨 이상 유저 일일 출석 보상을 제공한다.,It provides daily attendance bonus for the users of level 20 or higher.
20만 원 이상 구매 시 스웨이드 헤어핀을 랜덤으로 발송해드립니다.,"Suede hairpin is shipped randomly when you purchase over 200,000 won."
20분 후에 내가 당신 집에 가도 될까요?,Can I go to your place after 20minutes?
20분쯤 후에 한 번 확인해 보는 게 좋을 거예요.,It'll be nice for you to check once around after 20 minutes.
20살 때부터 예배팀에서 예배인도자와 어쿠스틱 기타로 섬겨왔어요.,"When I was 20, I've served as a worship leader with an acoustic guitar at my church."
20살 생일 파티가 최고의 파티였습니다.,The 20th birthday party was the best.
20살 청년의 창업 스토리가 분명 브랜드의 흥미 요소가 될 수 있습니다.,The foundation story of 20 years old young guy can be an interesting point of the brand.
20살은 19살에 비해 엄청난 자유도를 갖는다.,20 years old has so much more freedom than 19 years old.
20세 미만의 청소년에게는 술을 못 드려요.,We are not allowed to give liquor to youth under the age of 20.
20세기 초 여성들의 사회 활동 증가는 곧 패션의 변화로 이어졌습니다.,The increase in social activities of women in the early 20th century led to changes in fashion.
20세기 초까지만 해도 네안데르탈인은 유인원과 비슷한 생김새로 묘사됐다.,"Until the early 20th century, Neanderthals were portrayed as ape-like appearance."
20세기 초반에서 1940년대까지는 리더쉽의 특성 이론에 대한 연구가 주를 이루었습니다.,"From the early 20th century to the 1940s, the research mainly focused on leadership characteristic theory."
"20세기는 각 나라의 정부들이 대중들을 현혹했다면, 앞으로의 21세기는 글로벌 기업들이 대중들을 현혹할 거라고 생각합니다.","While each country's government tempted the mass in the 20th century, I think global conglomerates will tempt the mass in the future 21st century."
20세기로 들어오면서 예술과 디자인은 점차 갈라져 각자의 위상을 갖게 됩니다.,"At the beginning of the 20th century, Art and Design got divided and walked their own path."
20세기의 조직이론에 대해서는 2개의 근본적인 관점이 있습니다.,"For the 20th century's organization theory, there are two basic points of view."
"20세기의 힘싸움의 결과중 하나로 많은나라들이 나뉘어졌었고, 다시 합쳐진 나라도있지만, 지금은 한국만이 유일한 분단국가이에요.","As a result of power struggles in the 20th century, many nations were divided, and some were reunited, but Korea is the only divided nation at present."
"20시간 전에, 우리는 노즐 팁 영역을 노즐로 눌러서 흐름을 억제하여 고장을 방지해야 합니다.","Before 20 hours, we have to nozzle tip area to restrain pre-stream flow to hold from failing."
20여 대의 퍼레이드용 수레와 50대의 자동차가 꽃으로 장식하고 행진합니다.,About 20 parade wheel barrels and 50 cars are decorated with flowers and marching on the parade.
20일 오후에 시간 있으신가요?,Do you have time in the afternoon on the 20th?
20일 이후 모든 진행에 동참하길 바랍니다.,Hope you to join all the progress after 20th.
20일 전에 보내주실 수 있다면 그렇게 해주십시오.,"If possible, please send it before the 20th."
"20일, 수요일 아침부터 점차 맑아지겠습니다.","It will be clear gradually from 20th, Wednesday."
20일부터 체급별로 경기가 있으니까 안내 책을 읽어보세요.,"From 20th, there will be entries by weighing classes, so please read the guide book."
20일에는 확실히 주문할 수 있습니다.,You can place an order on the 20th.
21 사이즈가 맞는지 나도 모르겠어.,I am not sure if the size 21 will be okay.
그때 느꼈던 불편한 점들은 무엇인가요?,What were the inconveniences you felt at that time?
21 초쯤에서 영감을 얻었습니다.,I took inspiration from 21 seconds.
21:15~23:15 저기에서 저녁 먹을 겁니다.,We're going to have dinner from 9:15 to 11:15 pm there.
2150만파운드로 손흥민은 결국 토트넘으로 이적하게된다.,"Son Heung-Min eventually transferred to Tottenham, recieving 21.5 million pounds."
2-18 Brian Cornell은 혁신을 일으켜 회사를 정착시켰고 이미지 또한 바꾸었습니다.,Brian Cornell made a company stronger with innovation and changed its reputation.
21cm가 개선돼서 나온 제품이므로 가급적 21cm 라이너를 판매하기를 부탁합니다.,I want you to sell the 21cm product before anything else because it is an improved one.
21T 06 컬러와 어떤 차이가 있는지도 궁금합니다.,"It is a little hard for me to understand German, especially in terms of payment."
21xx 년 외계인이 지구를 침공하게 되고 UN군은 외계인들에게 7시간 만에 항복하게 됩니다.,The aliens invaded the Earth in 21xx and UN group made them surrender within 7 hours.
21개의 새로운 거래처를 창출했어요.,I created 21 new accounts.
21년을 사랑했는데 고작 몇 년을 못 참을까.,Why not a few years more after all we were in a relationship for 21years.
21번 칸에서 계속됩니다.,It is continued in room 21.
21살 여름방학에 10년지기 친구들과 오랜만에 만나서 부산으로 1박 2일 여행을 갔습니다.,"When I was 21 years old, during the summer break, I took an overnight trip to Pusan with my friends whom I have known for ten years."
21세기 사회 구성원으로서 우리는 사형제도가 아닌 더 현명한 방법을 찾아야 해요.,"We have to find a smarter ways, not the death penalty as a member of society the 21st century."
21세기 전 세계의 사람들은 서로와 소통하고 문화를 공유하며 지낸다.,People of the 21st century from all over the world are communicating with each other and sharing their cultures.
21세기 정보화 시대에 인터넷은 없어서는 안 될 중요한 정보 통신망이에요.,The Internet is the most important information network system in the 21st century of the digital information era.
21세기 지식정보 시대는 과거의 인재들과는 전혀 다른 창의적이고 만능의 인재를 요구합니다.,The 21st century's age of knowledge and information demands the ones with creativity and universal talent who are a far cry from the ones in the past.
"21세기 풍속도, 내숭 이야기는 고상하고 비밀스러운 한복을 입고 일상적인 행동을 하는 여인의 장면을 포착하고 있습니다.","The Story of Feign, which is a 21st-century custom painting, captures women performing daily acts in the elegant and secretive Korean traditional dress, Hanbok."
"21세기는 4차 산업혁명의 시대로, 그중 빅데이터가 중심요소입니다.","The 21st century is the age of the Fourth Industrial Revolution, with Big Data being the central element."
21세기에 들어서면서 정보통신의 급격한 발전은 다양한 기술과 매체를 발전시켰습니다.,"By entering the 21st century, the drastic development of information and communication improved various technologies and media."
21세기에 이르러 자동차는 없어서는 안 될 필수 운송 수단입니다.,"In the 21st century, cars are a compulsory transportation option."
21세기인 만큼 기술적인 개선에 초점을 맞춤과 동시에 다른 정책들과 연계될 필요가 있다.,"Since we live in the 21st century, it is necessary to focus on technological improvements and associations with other policies simultaneously."
21일 베이징 가는 비행기 지금 예약할까요??,Do I have to book the plane flight to Beijing on 21th??
21일 오후 5시에서 8시 사이에 체크인 예정이지만 이때는 나 혼자만 체크인하게 된다.,We are supposed to check in on the 21st between 5:00 PM and 8:00 PM but only I'm going to check-in at this time.
21일 이후에 도착할 수 있도록 선적해주세요.,Please ship the goods to arrive after August 21st.
21일에 스쿼시 남녀 개인전 준준결승전이 열려요.,The individual quarterfinals for squash will be held on the 21st.
22.500달러는 10년 전 가격입니다.,22.500 dollars are the price 10 years ago.
220g 프리미엄 30수 프리미엄 타월세트를 드립니다.,We give you a 220g premium towel set with 30 embroideries.
220v 제품의 예상 출시 시점은 언제입니까?,When will the 220V product come out?
221일 정도에 레이저를 보낼 수 있을 것 같습니다.,I think I can send the laser at around day 221.
22살에 처음으로 혼자 자유 여행을 계획했었다.,I planned for a free trip for the first time when I was 22.
22일 203호 방을 사용하시면 됩니다.,You can use room 203 on the 22nd.
22일 방문 후 23일 날 공장을 가고 싶습니다.,I'll visit on the 22nd and then want to go to the factory on 23rd.
"22일에 컨테이너 작업이 끝난다고 하는데, 22일 출항인 스케줄로 진행이 가능한가요?","I heard that container operation would finish on the 22nd, so is it possible to proceed sailing on the 22nd?"
22층 전체 객실의 문이 열려 있었어요.,All doors of the 22nd floor were open.
23살에 군대를 제대해서 안정된 직장을 가지고 싶습니다.,I want to finish military duties until I become 23 and get a stable job.
23일 안에 제가 계획을 말해드리겠습니다.,I will tell the plan within 23days.
23일까지 큰 사이니 에게 딜리버리가 완료되어야 해요.,The consignee must receive the delivery by the 23rd.
"23일에 남자 공기소총과 속사권총, 여자 트랩 경기가 열려요.","The men's air pistol and rapid-fire gun events, and the women's trap events take place on the 23rd."
23일에 바로 돌아가는 건 아쉬운데 호텔을 좀 연장해서 좀 더 베이징에서 머물러도 될까요?,"I don't want to return on 23rd, so can I stay little more in Beijing by extending the hotel reservation?"
23일에 스쿼시 남녀 개인전 결승전이 열려요.,The final individual match of squash will be held on 23rd.
23일에도 콘서트 알바가 있는데 저는 걱정입니다.,I'm already worried about my concert part-time job on the 23rd.
23주 이내에 청색 협곡에 가려고 계획하고 있습니다.,I am planning to go to the blue canyon within 23 weeks.
24~26일 것을 취소하고 24~25일 1박짜리로 바꿨기 때문입니다.,May I pay the fee of cancellation at the counter in there?
240번 제품은 안 보내주셔도 됩니다.,Product 240 doesn't need to be delivered.
24105 유닛을 100개 구매할 때 가격을 알고 싶다.,I'd like to know the price of buying 100 24105 units.
24V 모델 설치 가이드의 경우 스페인어 사용국가의 공통 적용 매뉴얼입니다.,"For Install Guide of 24V model, it is a manual which is commonly applied for Spanish using nations."
"24년동안 평창에서 자라왔으며, 현재는 대전에서 자취생활을 하고 있습니다.","I grew up in Pyeongchang for 24 years, and now I'm living alone in Daejeon."
24시간 따뜻한 물을 사용할 수 있고 자유롭게 조절되는 한국식 개별 바닥 난방시설입니다.,24-hour hot water is available and it is freely adjustable Korean floor heating.
24시간 여는 상점은 어디에 있나요?,Where is the store that opens 24 hours?
24시간 운영을 하고 하루에 여러 번 오셔도 상관없어요.,"We are open 24 hours and you can visit us several times during the day, no problem."
24시간을 기준으로 말씀하시는 건가요?,Do you mean it based on 24 hours?
24일 월요일에 새제품을 다시 배송해드리겠습니다.,We are going to re-deliver the new product on Monday the 24th.
24일 이사회에서 결제가 진행됩니다.,Payment will proceed at the Board of Directors' meeting on the 24th.
24일과 25일 후에서 Ms. Hong Na Mi와 방문 드리고 싶습니다.,I would like to visit with Ms.Hong Na Mi after the 24th and 25th.
24일에 도착한 해당 화물에 대해서 쉬퍼쪽에서 데미지가 발견되었다고 연락받았어요.,I was told that the shipper found some damages in the cargo arrived on the 24th.
25 년 중에서 3년 반을 외국에서 일했습니다.,I worked for 3 years of my 25-year career abroad.
250불쯤 2번 송금해서 지금 통장잔고는 250불 정도 있어요.,"I have sent $250 twice, so there is about $250 left in the bank account."
25ｍ 이상의 이선은 별도의 대책이 필요하다고 명시되어 있습니다.,It is stated that leaving the ship over 25 meters-long needs a separate solution.
25달러를 결제해주든지 아니면 당신이 가지고 있는 제품을 반품하고 새제품으로 교환하던지 당신이 선택해라.,Pay $25 or return your product and exchange it for a new one.
25살에 수원대학교 일어일문학과를 다니고 있습니다.,"I am 25 years old, and I currently attend the University of Suwon, majoring in Japanese studies."
25살이 되던 해 저는 처음으로 항공기를 타 보았습니다.,I flew in an airplane for the first time when I was 25.
25유로는 제가 예전에 예약했을 때와 같은 카드번호로 당신이 결제해줄 수 있나요?,Could you process the 25 euros with the card number I used to make a reservation earlier?
25일 이전에 퇴실하시는 건 언제든지 가능합니다.,You can check out anytime no later than the 25th.
25일 전에 분명히 도착할테니 걱정 마.,Don't worry; it will arrive before 25th for sure.
26살에 들어온 대학교는 어떻습니까?,How is your university life entered in 26 years old?
26일 스케줄보다 더 빠른 스케줄이나 선적 가능한 항공사는 현재로서는 전혀 없습니다.,There is no faster schedule than 26th nor available air for now.
26일에 꼭 귀국해야 하는 사정이 생겼다.,I must return home on the 26th for a reason.
26일에 상품이 도착한 것을 확인하였습니다.,I confirmed that the product arrived on the 26th.
26일이나 28일로 신 교수님께 물어보고 연락 드리겠습니다.,I will contact you on either the 26th or 28th after I talk with professor Shin.
27일 배송이 완료된 것으로 확인됩니다.,I checked that the delivery has been completed on the 27th.
27일 이후에 무스너클 관련 입금하겠습니다.,I will deposit it for Moose knuckle after the 27th.
27일 출고되는 제품 패킹리스트를 보내주십시오.,Please send the packing list of the products that are released on the 27th.
27일 출시 예정인 제품이 e-cargo를 통해 접수됐는지 알려주시기 바랍니다.,Please let us know if the products due to be released on 27th have been received through e-cargo.
27일부터 중국 TV 드라마에 방영되는 탤런트가 우리의 제품을 몸에 부착하고 나올 것입니다.,"From the 27th, a talent who will be appearing on a Chinese tv drama will have our product on him."
"27일에 2,000개를 보내려고 합니다.","I will send you 2,000 pieces to you on 27th."
"27일에 남자, 여자 단체전 경기가 열려요.",There'll be men and women team competition games on the 27th.
27일은 제 생일이라 저는 특별한 하루를 보내기 위해 홀로 숙박하려고 해요.,"27th is my birthday, so I want to stay by myself for a special day."
27일은 학교 개교 기념일이라서 휴무입니다.,"27th is the school's birthday, so it doesn't open."
28 번 게이트 앞에서 에스컬레이터 타고 내려가세요.,Take an escalator in front of gate 28 and go down.
2867호선의 피로 수명은 25년을 만족해요.,Fatigue lifetime of line 2867 satisfies 25 years.
28년 동안 E는 M을 기부하고 있습니다.,E has been donating M for 28 years.
28살에 결혼 운이 있으며 딸 운이 강하시며 두 명의 자식 운이 있어요.,You're also expected to marry at 28 and have two children highly likely to be daughters.
28일 이상 예약하려면 워시리스트에 추가하라고 오류가 떠요.,I get an error saying that I have to put it on my wishlist whenever I try to make a reservation that is longer than 28 days.
29 년 전에 알았던 친구와 통화했어요.,I talked to a friend of mine on the phone who I met 29 years ago.
291 센서 가격이 내려갈 수 있도록 우리가 계속해서 소니 측과 긴밀하게 논의를 해볼게.,We will continuously have a close discussion with Sony so that the price of 291 sensors can be dropped.
291 센서는 기본적으로 밝기가 높고 다른 센서에 비해 감도가 좋아서 빛을 많이 받아들입니다.,The 291 sensor has basically high brightness and absorbs a lot of light due to higher sensitivity.
29명 중 가장 많이 듣는 음악은 힙합이에요.,The most popular music of 29 people is hip-hop.
29일날 창고에 방문하여 물건을 확인하고 30일날 컨테이너 작업을 확인하겠습니다.,I'll visit the warehouse and check the product on 29th and check the container task on 30th.
29일에 토플 시험을치는데 토플점수를 또 따로 우편으로 보내야하나요?,"I will take TOEIC exam on 29th, but after the test, do I have to send my score to you by a post again?"
29일에는 여자 카약 4인승 500m 결승전이 열려요.,There will be a final match for women's 4 Kayak 500m on 29th.
2g을 주문하는데 각각 1그램씩 용기로 두 개로 보내줄 게 있습니까?,"I am ordering 2gs but can you send 1gs each in separate containers, please?"
2K 나 되는 물량을 케이스만 가지고 어디에 어떻게 사용하려는 건지 알려주면 도움이 될 것 같아요.,It would help us if you tell us how and where you will use the 2K amount just with the case.
2km 까지 비행 해본 경험이 있습니다.,I have an experience of flying up to 2km.
2MP와 4MP 카메라에는 동일한 SDK를 사용하고 있는 것이 사실이에요.,It is true that 2MP and 4MP camera use the same SDK.
"2S 60%, 3S 40% 비율대로 생산되는거라면 어쩔수 없구요.","If they are produced in ratio of 60% and 40% for 2S and 3S each, then we can't help it."
"2S, 3S처럼 사이즈별로 나눠서 보내기 어렵습니까?","Is it difficult to send it per size like 2S, 3S?"
2S와 3S의 각각 크기 좀 대략 알 수 있습니까?,Can you tell us each size of 2S and 3S roughly?
2-way stretch로 개발 의뢰를 했고 제품 완료 일정은 2월 말입니다.,"We have commissioned development with 2-way stretch, and the product completion date is at the end of February."
2가지 경우에 무조건 앱이 강제종료 됩니다.,The application will be forcefully terminated on 2 occasions.
2가지 디자인이 있는데 당신은 어떤 게 필요한가?,There're 2designs but which one do you need?
2가지 맛의 공통점은 두꺼운 초콜릿 코팅이 와사삭거리며 깨지면서 입안에서 살살 녹는 밀크 아이스크림이 들어있는 것이 공통점이고요.,The 2flavors in common are that the thick chocolate coating breaks apart and contains a milky ice cream that melts gently in the mouth.
2가지 상품에 대해 취소 신청합니다.,I request a retraction for the 2 items I purchased.
"2가지 스타일 모두 예쁠 것 같지만, 이걸 추천합니다.","Both styles look pretty, but I recommend this."
2가지 스펙에 대한 견적을 주어서 감사합니다.,Thank you for providing us with your quotations for two specs.
2가지 자재는 cosmetic이 동일합니다.,2 types of materials have the same cosmetic.
2가지 제품의 생산은 각각 이루어 집니다.,2 products are producing separately.
2가지 제품의 수출단가입니다.,It's an export unit price for 2 items.
2가지 제품의 외관이 같아야 합니다.,2 kinds of products should have the same appearance.
2가지 제품이 1박스에 몇 병이 들었나?,How many bottles of 2 products are there in a box?
"2가지 컬러, 각각 컬러 1,000개씩, 총 MOQ 합계 2,000개 주문도 가능한지 문의드립니다.","I also want to know if I can order the total 2,000 quantity by ordering 1,000 quantity each for two colors."
2가지 하우징 외에 우리는 곧 당신에게 더 많은 종류의 하우징으로 4M 제품을 소개할 수 있을 것이에요.,"In addition to the two housings, we will soon be able to offer you 4M products with more types of housing."
2가지를 한꺼번에 같이 포장해서 보내도 될까요?,Can I wrap up both in a package all together to send?
"2개 스터디 모두 승인되었으니, 7월 13일에 두 스터디 모두 시작하는 것으로 일정 확정해주시길 바랍니다.","The 2 studies are both permitted, so please confirm the schedule for beginning the two studies on Jul 13th."
2개 이미지는 일반 재킷과 한정 재킷에 사용된 것이므로 G 버전의 재킷 데이터도 전달 부탁드리겠습니다.부탁 드리겠습니다.,"Two images are used for normal jacket and limited jacket, so please send us data for G version jacket, too."
2개 정도의 문법 오류가 있었습니다.,There were 2 grammatical errors.
2개 중에 먼저 끝나는 거라도 보내 주세요.,Please send me even only one what you finish first of 2.
2개 층으로 구성된 이 전시관은 두 번째 홀의 역할을 하며 실내와 야외를 연결하는 옥외공간이에요.,The exhibition hall consists of two floors and the outdoor space that acts as a second hall connecting the outdoor and indoor.
2개를 판매자에게 교환 요청했고 물건을 반송했습니다.,I requested an exchange for 2 pairs of shoes to a seller and sent back the products.
